13723;01.04.2013 15:04:00;100,37
13744;01.04.2013 16:04:00;100,26
13762;01.04.2013 17:08:00;100,2
13783;01.04.2013 17:53:00;100,11
13803;01.04.2013 18:31:00;99,94
13822;01.04.2013 20:12:00;99,99
13826;01.04.2013 20:50:00;99,66
13850;01.04.2013 23:33:00;99,37
13857;02.04.2013 10:00:00;99,37
13869;02.04.2013 10:31:00;99,21
13886;02.04.2013 11:28:00;99,12
13913;02.04.2013 12:29:00;99,1
13941;02.04.2013 14:17:00;98,83
13971;02.04.2013 15:35:00;98,82
13972;02.04.2013 15:37:00;98,67
13999;02.04.2013 16:42:00;98,54
14003;02.04.2013 16:51:00;98,62
14034;02.04.2013 17:56:00;98,57
14040;02.04.2013 18:10:00;98,42
14068;02.04.2013 19:47:00;98,25
14079;02.04.2013 21:31:00;98,4
14093;02.04.2013 23:11:00;98,39
14102;03.04.2013 10:00:00;98,39
14107;03.04.2013 10:08:00;98,4
14124;03.04.2013 10:57:00;98,35
14165;03.04.2013 12:31:00;98,19
14239;03.04.2013 16:15:00;98,16
14274;03.04.2013 17:54:00;98,19
14299;03.04.2013 19:07:00;98,21
14325;03.04.2013 20:32:00;98,19
14329;03.04.2013 20:40:00;98,1
14336;03.04.2013 20:59:00;98,04
14350;03.04.2013 21:43:00;98,02
14376;04.04.2013 10:00:00;98,02
14410;04.04.2013 11:23:00;98
14439;04.04.2013 12:25:00;97,74
14452;04.04.2013 12:51:00;97,46
14464;04.04.2013 13:21:00;97,12
14477;04.04.2013 13:57:00;96,74
14549;04.04.2013 17:34:00;97,03
14579;04.04.2013 18:38:00;96,87
14614;04.04.2013 21:46:00;96,83
14641;04.04.2013 23:14:00;96,81
14651;05.04.2013 10:00:00;96,81
14658;05.04.2013 10:10:00;96,78
14669;05.04.2013 10:56:00;96,71
14686;05.04.2013 11:24:00;96,6
14696;05.04.2013 11:44:00;96,41
14700;05.04.2013 11:54:00;96,31
14823;05.04.2013 17:00:00;96,5
14841;05.04.2013 17:38:00;96,51
14873;05.04.2013 18:42:00;96,46
14880;05.04.2013 19:28:00;96,47
14907;05.04.2013 21:57:00;96,64
14931;08.04.2013 10:00:00;96,64
14934;08.04.2013 10:09:00;96,72
14957;08.04.2013 11:28:00;96,59
15044;08.04.2013 18:22:00;96,69
15084;09.04.2013 10:00:00;96,69
15206;09.04.2013 17:08:00;96,67
15224;09.04.2013 18:14:00;96,68
15276;10.04.2013 10:00:00;96,68
15320;10.04.2013 12:08:00;96,73
15352;10.04.2013 13:53:00;96,59
15402;10.04.2013 16:57:00;96,49
15431;10.04.2013 19:04:00;96,38
15471;11.04.2013 10:00:00;96,38
15502;11.04.2013 11:34:00;96,25
15523;11.04.2013 12:22:00;96,9
15539;11.04.2013 13:20:00;97,52
15561;11.04.2013 14:44:00;97,92
15580;11.04.2013 15:43:00;98,3
15635;11.04.2013 19:03:00;98,34
15673;11.04.2013 23:43:00;98,32
15674;12.04.2013 10:00:00;98,32
15875;15.04.2013 10:00:00;98,32
16040;15.04.2013 16:31:00;99,08
16073;15.04.2013 18:05:00;100,08
16091;15.04.2013 18:43:00;99,99
16114;15.04.2013 20:09:00;100
